,id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,sale_type,saleprice
1895,2061,905105260,bin_01,66.0,7742,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,7,1966,1966,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,0.0,192.0,Ex,SBrkr,955,955,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Attchd,1966.0,Unf,386.0,TA,TA,Y,0.0,0.0,0.0,0.0,1,WD ,127000
1896,1131,528490080,bin_03,64.0,8791,IR1,AllPub,Inside,Gtl,Somerst,1Fam,2Story,6,5,2003,2003,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,503.0,Unf,0.0,361.0,Ex,SBrkr,864,1728,0.0,2.0,1.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,2003.0,RFn,673.0,TA,TA,Y,216.0,56.0,0.0,0.0,5,WD ,207500
1897,2738,905427030,bin_01,60.0,19800,Reg,AllPub,Inside,Gtl,Edwards,1Fam,2.5Unf,6,8,1935,1990,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,425.0,Unf,0.0,1411.0,Gd,SBrkr,1836,3672,0.0,3.0,1.0,5.0,1.0,Gd,7,Typ,2.0,Gd,Detchd,1993.0,Unf,836.0,TA,TA,Y,684.0,80.0,32.0,0.0,12,WD ,415000
1898,929,909425130,bin_01,90.0,13339,IR1,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,6,6,1960,1960,Stone,132.0,TA,TA,CBlock,TA,TA,No,LwQ,65.0,BLQ,875.0,621.0,TA,SBrkr,1561,1561,1.0,2.0,0.0,3.0,1.0,TA,6,Typ,1.0,Gd,Attchd,1960.0,Fin,463.0,TA,TA,Y,0.0,148.0,0.0,120.0,5,WD ,193000
1899,362,527164090,bin_03,65.0,8125,Reg,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,1994,1995,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,702.0,Gd,SBrkr,702,1481,0.0,2.0,1.0,3.0,1.0,TA,6,Typ,1.0,TA,Attchd,1994.0,Fin,343.0,TA,TA,Y,0.0,36.0,0.0,0.0,3,WD ,174000
1900,652,535353240,bin_03,78.0,11419,Reg,AllPub,Corner,Gtl,NAmes,1Fam,2Story,7,7,1948,1999,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,699.0,Unf,0.0,0.0,Ex,FuseA,801,1527,1.0,1.0,1.0,3.0,1.0,TA,6,Typ,1.0,Gd,Attchd,1948.0,Unf,410.0,TA,TA,Y,0.0,0.0,134.0,0.0,12,WD ,152500
1901,1466,907262070,bin_03,72.0,7226,IR1,AllPub,CulDSac,Gtl,CollgCr,1Fam,2Story,7,5,2003,2003,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,798.0,Ex,SBrkr,798,1640,0.0,2.0,1.0,3.0,1.0,Gd,6,Typ,0.0,0,Attchd,2003.0,RFn,595.0,TA,TA,Y,0.0,45.0,0.0,0.0,6,WD ,183000
1902,2087,905478220,bin_06,60.0,11100,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,5,6,1951,1994,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,1080.0,Unf,0.0,0.0,TA,SBrkr,1080,1480,1.0,1.0,0.0,4.0,1.0,TA,7,Typ,1.0,Gd,Attchd,1951.0,Unf,253.0,TA,TA,Y,0.0,0.0,68.0,0.0,7,WD ,136500
1903,1442,907194020,bin_03,80.0,12435,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2001,2001,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361.0,Unf,0.0,602.0,Ex,SBrkr,963,1792,0.0,2.0,1.0,3.0,1.0,Gd,7,Typ,1.0,TA,Attchd,2001.0,RFn,564.0,TA,TA,Y,0.0,96.0,0.0,0.0,5,WD ,231500
1904,2744,905475150,bin_01,57.0,6420,IR1,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,7,1952,1952,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210.0,ALQ,551.0,219.0,Fa,FuseA,1148,1148,0.0,1.0,0.0,2.0,1.0,TA,6,Typ,0.0,0,Detchd,1952.0,Unf,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,9,WD ,123500
1905,1511,908275280,bin_06,59.0,16466,IR1,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,5,7,1955,1955,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,TA,SBrkr,872,1393,0.0,1.0,1.0,3.0,1.0,TA,8,Typ,0.0,0,Attchd,1955.0,Unf,300.0,TA,TA,Y,121.0,0.0,0.0,265.0,4,WD ,135500
1906,2175,908152060,bin_05,65.0,6285,Reg,AllPub,Inside,Gtl,Edwards,1Fam,SLvl,6,6,1976,1976,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,456.0,TA,SBrkr,1044,1044,1.0,1.0,0.0,3.0,1.0,TA,7,Typ,1.0,Fa,Detchd,1976.0,Unf,528.0,TA,Fa,Y,228.0,0.0,0.0,0.0,4,WD ,133500
1907,1236,535150280,bin_01,71.0,9204,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1963,1963,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,25.0,Rec,872.0,247.0,TA,SBrkr,1144,1144,1.0,1.0,1.0,3.0,1.0,TA,6,Typ,0.0,0,Detchd,1962.0,Unf,336.0,TA,TA,Y,0.0,88.0,0.0,0.0,8,COD,124000
1908,2448,528344060,bin_03,78.0,12011,IR1,AllPub,CulDSac,Gtl,NoRidge,1Fam,2Story,8,5,1998,1998,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956.0,Unf,0.0,130.0,Ex,SBrkr,1086,1924,1.0,2.0,1.0,3.0,1.0,Gd,7,Typ,1.0,TA,Attchd,1998.0,RFn,592.0,TA,TA,Y,208.0,75.0,0.0,374.0,6,WD ,280000
1909,60,528328100,bin_03,108.0,14774,IR1,AllPub,Corner,Gtl,NoRidge,1Fam,2Story,9,5,1999,1999,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393.0,Ex,SBrkr,1422,2599,0.0,2.0,1.0,4.0,1.0,Gd,10,Typ,1.0,TA,BuiltIn,1999.0,Fin,779.0,TA,TA,Y,668.0,30.0,0.0,0.0,5,WD ,333168
1910,346,527105130,bin_03,0.0,11792,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,8,5,2003,2003,BrkFace,188.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,850.0,Unf,0.0,158.0,Ex,SBrkr,1008,2283,0.0,2.0,1.0,4.0,1.0,Gd,9,Typ,1.0,Gd,BuiltIn,2003.0,Fin,632.0,TA,TA,Y,120.0,46.0,0.0,0.0,8,WD ,270000
1911,678,535450200,bin_06,60.0,8064,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1.5Fin,6,5,1950,1950,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,621.0,Unf,0.0,174.0,Gd,SBrkr,765,1133,0.0,1.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Detchd,1989.0,Unf,900.0,TA,TA,Y,0.0,0.0,0.0,231.0,12,COD,128500
1912,2481,531452080,bin_07,50.0,7175,Reg,AllPub,Inside,Gtl,SawyerW,TwnhsE,1Story,6,5,1990,1991,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,494.0,Gd,SBrkr,1398,1398,1.0,2.0,0.0,2.0,1.0,Gd,5,Typ,0.0,0,Attchd,1990.0,RFn,542.0,TA,TA,Y,0.0,46.0,0.0,0.0,7,WD ,172000
1913,2729,905300010,bin_05,72.0,10820,Reg,AllPub,Corner,Gtl,Sawyer,1Fam,SFoyer,5,7,1971,1972,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,535.0,Rec,159.0,88.0,Ex,SBrkr,810,810,1.0,1.0,0.0,2.0,1.0,TA,4,Typ,0.0,0,Detchd,1973.0,Unf,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,6,WD ,130000
1914,453,528174060,bin_07,34.0,5381,IR1,AllPub,Inside,Gtl,NridgHt,Twnhs,1Story,6,5,2005,2005,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,ALQ,900.0,Unf,0.0,406.0,Ex,SBrkr,1306,1306,1.0,2.0,0.0,1.0,1.0,Gd,5,Typ,1.0,Gd,Attchd,2005.0,RFn,624.0,TA,TA,Y,170.0,63.0,0.0,0.0,8,WD ,196000
1915,2234,910201020,bin_10,50.0,5000,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Unf,5,6,1941,1950,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,116.0,Unf,0.0,604.0,Po,FuseF,803,803,0.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,Detchd,1941.0,Unf,360.0,TA,TA,Y,0.0,0.0,244.0,0.0,12,WD ,87000
1916,2007,903204030,bin_06,55.0,8674,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,6,1950,1950,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,910.0,Unf,0.0,0.0,TA,SBrkr,910,1435,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Detchd,1950.0,Unf,308.0,TA,TA,Y,0.0,33.0,0.0,0.0,3,WD ,128250
1917,20,527302110,bin_01,85.0,13175,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6,6,1978,1988,Stone,119.0,TA,TA,CBlock,Gd,TA,No,ALQ,790.0,Rec,163.0,589.0,TA,SBrkr,2073,2073,1.0,2.0,0.0,3.0,1.0,TA,7,Min1,2.0,TA,Attchd,1978.0,Unf,500.0,TA,TA,Y,349.0,0.0,0.0,0.0,2,WD ,210000
1918,2217,909279080,bin_06,0.0,11275,IR1,AllPub,Corner,Mod,Crawfor,1Fam,1.5Fin,6,7,1932,1950,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297.0,LwQ,557.0,0.0,TA,SBrkr,1096,1991,0.0,1.0,1.0,3.0,1.0,TA,7,Typ,1.0,Gd,Detchd,1977.0,Unf,432.0,TA,Fa,Y,0.0,0.0,19.0,0.0,3,WD ,220000
1919,232,905202090,bin_01,60.0,9600,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,4,7,1950,1995,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442.0,Unf,0.0,625.0,TA,SBrkr,1067,1067,0.0,2.0,0.0,2.0,1.0,Gd,4,Min2,0.0,0,Attchd,1996.0,Unf,436.0,TA,TA,Y,290.0,0.0,0.0,0.0,2,WD ,128000
1920,1982,902201090,bin_06,120.0,9000,Reg,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,5,8,1900,2006,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,130.0,Unf,0.0,550.0,Ex,SBrkr,680,1174,0.0,1.0,0.0,2.0,1.0,Gd,6,Typ,1.0,Gd,Detchd,2000.0,Unf,576.0,TA,TA,Y,116.0,26.0,40.0,0.0,6,WD ,135000
1921,1570,914476450,bin_01,74.0,9990,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,4,5,1991,1991,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,Unf,0.0,297.0,Gd,SBrkr,1689,1689,1.0,2.0,0.0,3.0,1.0,TA,6,Typ,1.0,TA,Attchd,1991.0,Unf,432.0,TA,TA,Y,428.0,120.0,0.0,0.0,7,WD ,228500
1922,195,903226160,bin_06,50.0,6000,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,7,1939,1950,None,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,452.0,LwQ,12.0,144.0,TA,SBrkr,608,1132,1.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,Detchd,1939.0,Unf,240.0,TA,TA,Y,0.0,0.0,128.0,0.0,4,WD ,134000
1923,2307,526302040,bin_01,85.0,10533,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,6,1956,1956,BrkFace,244.0,TA,Gd,CBlock,TA,TA,No,Rec,773.0,Unf,0.0,235.0,TA,SBrkr,1024,1024,1.0,1.0,0.0,2.0,1.0,Gd,5,Typ,2.0,TA,Attchd,1956.0,Unf,313.0,TA,TA,Y,0.0,0.0,0.0,280.0,8,WD ,157500
1924,504,528387030,bin_03,0.0,11692,IR1,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1993,1994,BrkFace,372.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,549.0,Ex,SBrkr,1215,2232,1.0,2.0,1.0,3.0,1.0,Gd,8,Typ,1.0,TA,Attchd,1993.0,RFn,623.0,TA,TA,Y,173.0,165.0,0.0,0.0,10,WD ,263550
1925,1644,527301080,bin_01,0.0,12546,IR1,AllPub,Corner,Gtl,NWAmes,1Fam,1Story,6,7,1981,1981,BrkFace,310.0,Gd,Gd,CBlock,Gd,TA,No,BLQ,678.0,Unf,0.0,762.0,Ex,SBrkr,1440,1440,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,1.0,TA,Attchd,1981.0,Fin,467.0,TA,TA,Y,0.0,0.0,99.0,0.0,4,WD ,182900
1926,939,909475300,bin_01,0.0,21695,IR1,AllPub,Corner,Gtl,Crawfor,1Fam,1Story,6,9,1988,2007,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808.0,Unf,0.0,72.0,Ex,SBrkr,1680,1680,1.0,2.0,0.0,3.0,1.0,Gd,5,Typ,1.0,Gd,Attchd,1988.0,Fin,540.0,TA,TA,Y,292.0,44.0,0.0,0.0,12,WD ,222000
1927,1591,923202137,bin_01,77.0,9278,Reg,AllPub,FR2,Gtl,Mitchel,1Fam,1Story,5,5,2007,2008,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1092.0,Ex,SBrkr,1092,1092,0.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,0,0.0,0,0.0,0,0,Y,0.0,52.0,0.0,0.0,2,WD ,146000
1928,2001,902404010,bin_02,90.0,8100,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1Story,5,6,1948,1973,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338.0,Unf,0.0,1221.0,Gd,SBrkr,1559,1559,1.0,1.0,0.0,2.0,1.0,TA,5,Min2,0.0,0,Detchd,1948.0,Unf,812.0,TA,TA,Y,0.0,116.0,230.0,0.0,6,COD,153500
1929,2379,528102010,bin_01,129.0,16737,Reg,AllPub,FR3,Gtl,NridgHt,1Fam,1Story,9,5,2004,2005,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1447.0,Unf,0.0,533.0,Ex,SBrkr,1980,1980,1.0,2.0,0.0,3.0,1.0,Ex,8,Typ,1.0,Gd,Attchd,2004.0,Fin,770.0,TA,TA,Y,194.0,45.0,0.0,0.0,9,WD ,315000
1930,1100,528315110,bin_03,80.0,9200,Reg,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1998,1998,BrkFace,473.0,Gd,TA,PConc,Gd,TA,No,GLQ,986.0,Unf,0.0,484.0,Gd,SBrkr,1470,2630,1.0,2.0,1.0,4.0,1.0,Gd,8,Typ,1.0,TA,Attchd,1998.0,Fin,696.0,TA,TA,Y,0.0,66.0,0.0,0.0,6,WD ,315000
1931,1118,528431120,bin_03,73.0,9801,Reg,AllPub,Inside,Gtl,Somerst,1Fam,2Story,8,5,2007,2007,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1341.0,Ex,SBrkr,1341,1861,0.0,3.0,0.0,3.0,1.0,Gd,7,Typ,1.0,Gd,BuiltIn,2007.0,RFn,851.0,TA,TA,Y,144.0,60.0,0.0,0.0,7,WD ,257000
1932,1593,923204040,bin_05,150.0,14137,Reg,AllPub,Corner,Gtl,Mitchel,1Fam,SFoyer,4,5,1964,1964,BrkFace,98.0,TA,TA,CBlock,Gd,TA,Av,ALQ,865.0,LwQ,247.0,88.0,Gd,SBrkr,1200,1200,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,2Types,1964.0,Fin,850.0,TA,TA,Y,0.0,119.0,0.0,171.0,11,ConLD,173000
1933,2338,527226010,bin_03,0.0,14762,IR2,AllPub,Corner,Gtl,Gilbert,1Fam,2Story,5,6,1948,1950,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,Gd,SBrkr,1547,2320,0.0,2.0,0.0,2.0,1.0,TA,7,Typ,1.0,TA,Attchd,1979.0,Unf,672.0,TA,TA,P,120.0,144.0,0.0,0.0,5,WD ,169000
1934,458,528178010,bin_01,117.0,15262,IR1,AllPub,Corner,Gtl,NridgHt,1Fam,1Story,8,5,2003,2004,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1557.0,Unf,0.0,643.0,Ex,SBrkr,2200,2200,1.0,2.0,1.0,3.0,1.0,Ex,8,Typ,1.0,Gd,Attchd,2003.0,Fin,685.0,TA,TA,Y,208.0,55.0,0.0,0.0,7,WD ,382500
1935,1454,907250020,bin_01,75.0,9742,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,8,5,2002,2002,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1777.0,Ex,SBrkr,1795,1795,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,1.0,Gd,Attchd,2002.0,RFn,534.0,TA,TA,Y,171.0,159.0,0.0,0.0,9,WD ,230000
1936,641,535301170,bin_01,74.0,8532,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1954,1990,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,Gd,SBrkr,1297,1297,0.0,1.0,0.0,3.0,1.0,TA,5,Typ,1.0,TA,Attchd,1954.0,Fin,498.0,TA,TA,Y,0.0,0.0,0.0,0.0,10,WD ,153000
1937,644,535303150,bin_01,79.0,10634,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1953,1953,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,428.0,LwQ,180.0,0.0,TA,SBrkr,1319,1319,1.0,1.0,0.0,3.0,1.0,TA,5,Min2,0.0,0,Attchd,1953.0,Unf,270.0,TA,TA,Y,66.0,0.0,0.0,0.0,11,WD ,123000
1938,840,907131190,bin_01,65.0,14753,IR2,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7,5,1998,1998,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,950.0,Unf,0.0,513.0,Ex,SBrkr,1463,1463,1.0,2.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Attchd,1998.0,Fin,539.0,TA,TA,Y,0.0,81.0,0.0,0.0,12,WD ,207000
1939,1307,902207220,bin_01,87.0,18386,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2.5Fin,7,9,1880,2002,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1470.0,Ex,SBrkr,1675,3493,0.0,3.0,0.0,3.0,1.0,Gd,10,Typ,1.0,Ex,Attchd,2003.0,Unf,870.0,TA,TA,Y,302.0,0.0,0.0,0.0,5,WD ,295000
1940,1809,531375140,bin_01,60.0,12450,Reg,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,5,5,2003,2004,BrkFace,126.0,Gd,TA,PConc,Gd,TA,No,GLQ,729.0,Unf,0.0,365.0,Ex,SBrkr,1094,1094,1.0,1.0,0.0,3.0,1.0,Gd,6,Typ,0.0,0,Detchd,2004.0,Unf,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,5,WD ,149000
1941,56,528240070,bin_03,0.0,7851,Reg,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2002,2002,0,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,625.0,Unf,0.0,235.0,Ex,SBrkr,860,1960,1.0,2.0,1.0,4.0,1.0,Gd,8,Typ,2.0,TA,BuiltIn,2002.0,Fin,440.0,TA,TA,Y,288.0,48.0,0.0,0.0,5,WD ,216500
1942,1905,534453080,bin_01,50.0,5175,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,5,8,1958,2000,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,150.0,ALQ,404.0,254.0,Ex,SBrkr,808,808,0.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,Detchd,1963.0,Unf,308.0,TA,TA,N,143.0,0.0,0.0,0.0,7,COD,112000
1943,2060,905105170,bin_01,0.0,8398,IR1,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,5,1967,1967,BrkFace,323.0,TA,Gd,CBlock,TA,TA,No,LwQ,114.0,BLQ,529.0,300.0,TA,SBrkr,943,943,1.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,Detchd,1972.0,Unf,528.0,TA,TA,Y,132.0,0.0,0.0,0.0,6,WD ,134500
1944,1085,528228540,bin_01,53.0,3710,Reg,AllPub,Inside,Gtl,Blmngtn,1Fam,1Story,7,5,2007,2008,BrkFace,20.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1146.0,Ex,SBrkr,1246,1246,0.0,2.0,0.0,2.0,1.0,Gd,5,Typ,1.0,Gd,Attchd,2007.0,Fin,428.0,TA,TA,Y,100.0,24.0,0.0,0.0,3,New,187687
1945,305,911128180,bin_06,60.0,7500,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4,4,1920,1950,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,TA,FuseA,698,1128,0.0,1.0,0.0,2.0,1.0,TA,6,Typ,0.0,0,Detchd,1980.0,RFn,528.0,TA,TA,Y,30.0,0.0,164.0,0.0,4,COD,68400
1946,671,535403190,bin_01,62.0,8010,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,9,1958,2007,None,0.0,Gd,Gd,CBlock,TA,TA,Mn,GLQ,745.0,Unf,0.0,206.0,Gd,SBrkr,951,951,1.0,1.0,0.0,2.0,1.0,Gd,6,Typ,0.0,0,Detchd,1985.0,Unf,480.0,TA,TA,Y,0.0,0.0,42.0,0.0,9,WD ,143500
1947,833,906402060,bin_05,0.0,12800,Reg,AllPub,Inside,Mod,SawyerW,1Fam,SLvl,7,5,1989,1989,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518.0,Unf,0.0,0.0,Gd,SBrkr,1644,1644,1.0,2.0,0.0,2.0,1.0,Gd,5,Typ,1.0,TA,Attchd,1989.0,Fin,569.0,TA,TA,Y,80.0,0.0,0.0,396.0,8,WD ,275000
1948,2891,914476500,bin_06,82.0,11070,Reg,AllPub,Inside,Gtl,Mitchel,Duplex,1Story,7,5,1988,1989,BrkFace,70.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1907.0,Gd,SBrkr,1959,1959,0.0,3.0,0.0,5.0,2.0,TA,9,Typ,0.0,0,2Types,1989.0,Unf,766.0,TA,TA,Y,0.0,0.0,0.0,0.0,7,WD ,171000
1949,486,528280230,bin_03,0.0,12224,IR1,AllPub,Corner,Gtl,Gilbert,1Fam,2Story,6,5,2000,2000,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,297.0,Ex,SBrkr,1022,2054,1.0,2.0,1.0,3.0,1.0,Gd,7,Typ,1.0,TA,BuiltIn,2000.0,RFn,390.0,TA,TA,Y,24.0,48.0,0.0,0.0,7,WD ,244000
1950,334,923230190,bin_01,50.0,6953,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,7,1971,2004,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,469.0,Unf,0.0,395.0,Ex,SBrkr,874,874,0.0,1.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Detchd,1971.0,Unf,352.0,TA,TA,Y,0.0,0.0,0.0,0.0,6,ConLD,130000
1951,1804,528482010,bin_01,100.0,11824,IR1,AllPub,Corner,Gtl,Somerst,1Fam,1Story,8,5,2006,2006,BrkFace,298.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1685.0,Ex,SBrkr,1685,1685,0.0,2.0,0.0,2.0,1.0,Gd,5,Typ,1.0,Gd,Attchd,2006.0,Fin,658.0,TA,TA,Y,112.0,63.0,0.0,0.0,4,WD ,253000
1952,2690,903430130,bin_02,153.0,4118,IR1,AllPub,Corner,Mod,OldTown,1Fam,1Story,4,4,1941,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,693.0,Fa,FuseA,693,693,0.0,1.0,0.0,2.0,1.0,Fa,4,Typ,0.0,0,0,0.0,0,0.0,0,0,N,0.0,20.0,0.0,0.0,3,WD ,52500
1953,299,909455030,bin_07,35.0,3907,IR1,AllPub,Inside,Mod,Blueste,TwnhsE,1Story,8,6,1989,1989,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,747.0,Unf,0.0,235.0,Gd,SBrkr,1034,1034,1.0,1.0,0.0,1.0,1.0,Gd,4,Typ,1.0,TA,Attchd,1989.0,Fin,598.0,TA,TA,Y,141.0,36.0,0.0,0.0,4,WD ,185000
1954,466,528220040,bin_03,57.0,8918,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2005,2006,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,745.0,Ex,SBrkr,745,1490,0.0,2.0,1.0,3.0,1.0,Gd,7,Typ,1.0,Gd,Attchd,2005.0,Fin,392.0,TA,TA,Y,36.0,20.0,0.0,0.0,7,WD ,167800
1955,440,528120160,bin_01,76.0,9591,Reg,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,8,5,2004,2005,BrkFace,262.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1088.0,Unf,0.0,625.0,Ex,SBrkr,1713,1713,1.0,2.0,0.0,3.0,1.0,Ex,7,Typ,1.0,Gd,Attchd,2004.0,Fin,856.0,TA,TA,Y,0.0,26.0,0.0,170.0,1,WD ,274900
1956,378,527354100,bin_05,0.0,14115,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,SLvl,7,5,1980,1980,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1036.0,Unf,0.0,336.0,TA,SBrkr,1472,1472,1.0,2.0,0.0,3.0,1.0,TA,6,Typ,2.0,TA,Attchd,1980.0,Unf,588.0,TA,TA,Y,233.0,48.0,0.0,0.0,6,WD ,187500
