Trap,Latitude,Longitude,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,SunHours,isRainy,Humidity,Year,Month,Week,DewPoint_Roll22Lag1,WetBulb_Roll16Lag7,AvgSpeed_Roll22Lag5,Humidity_Roll16Lag1,isRainy_Roll6Lag21,PrecipTotal_Roll1Lag5,ResultSpeed_Roll23Lag5,Heat/Cool_Roll12Lag12,Tavg_Roll12Lag12,Precip_X_DewPointRL,Precip_X_WetBulbRL,Precip_X_TavgRL,Precip_X_ResultDir,Precip_X_Latitude,Precip_X_Longitude,Species_1.0,Species_2.0,Species_3.0
T013,41.923738,-87.785288,71.0,-2.0,57,62.0,445,1911,0.0,29.26,29.95,7.6,30,7.8,6.0,866.0,0,61.27,2013,8,31,61.54545454545455,68.5625,7.65454545454545,66.86312499999985,0.16666666666666666,0.0,6.382608695652175,14.479166666666666,79.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T903,41.957799,-87.930995,69.25,-5.0,54,61.0,438,1918,0.0,29.36,30.05,4.1,23,5.1,4.25,880.0,0,58.33,2013,7,30,64.5,69.375,7.995454545454543,63.63499999999986,0.16666666666666666,0.05999999999999772,7.317391304347827,8.375,73.375,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T031,41.801498,-87.763416,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0
T025,41.979243,-87.750938,81.75,9.0,73,76.0,451,1904,1.31,29.085,29.76,6.2,25,9.0,16.75,853.0,1,74.87,2007,8,32,61.22727272727273,65.3125,7.1,60.756875,0.3333333333333333,0.0,5.46521739130435,7.729166666666667,72.72916666666667,80.20772727272727,85.559375,95.27520833333334,32.75,54.992808329999995,-114.95372878,0,1,0
T144,41.94016,-87.794896,64.25,-6.0,60,61.0,512,1835,0.95,29.385,30.08,9.1,7,9.7,-0.75,803.0,1,86.08,2009,8,35,59.90909090909091,66.1875,8.545454545454545,65.20687499999998,0.16666666666666666,0.0,7.07826086956522,10.291666666666666,75.29166666666667,56.91363636363636,62.878125,71.52708333333334,6.6499999999999995,39.843151999999996,-83.40515119999999,0,1,0
T002,41.95469,-87.800991,62.0,-3.0,52,56.0,533,1758,0.0,29.48,30.18,3.4,5,4.2,-3.0,745.0,0,69.73,2009,9,38,55.95454545454545,59.5625,6.590909090909093,66.35999999999991,0.3333333333333333,0.0,5.682608695652176,-1.0,64.0,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T209,41.740641,-87.546587,72.75,2.0,67,69.0,506,1843,0.23,29.39,30.05,1.5,23,7.0,7.75,817.0,1,82.18,2013,8,34,58.90909090909091,63.85416666666666,7.122727272727267,63.62062499999983,0.5,0.0,5.430434782608694,6.645833333333333,71.64583333333333,13.549090909090909,14.686458333333333,16.478541666666665,5.29,9.60034743,-20.135715010000002,0,0,1
T035,41.763733,-87.742302,79.25,5.0,67,71.0,442,1915,0.7,29.31,29.98,4.3,4,5.9,14.25,873.0,0,66.2,2011,7,30,65.13636363636364,69.875,7.336363636363635,63.659999999999926,0.16666666666666666,0.17999999999999794,5.413043478260872,12.354166666666666,77.35416666666667,45.595454545454544,48.912499999999994,54.14791666666667,2.8,29.2346131,-61.419611399999994,1,0,0
T900,41.974689,-87.890615,52.5,-12.0,40,47.0,532,1800,0.0,29.62,30.33,1.4,8,3.3,-12.5,748.0,0,62.35,2011,9,37,56.04545454545455,62.8125,7.995454545454547,64.3106249999999,0.3333333333333333,0.0,6.33478260869565,9.666666666666666,74.66666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T095,41.704336,-87.70373599999998,78.25,5.0,71,74.0,424,1929,0.5,29.275,29.95,7.8,23,8.4,13.25,905.0,1,78.47,2013,7,28,60.54545454545455,64.75,9.28636363636363,69.13062499999982,0.3333333333333333,0.01999999999999767,7.430434782608693,8.1875,73.1875,30.272727272727273,32.375,36.59375,11.5,20.852168,-43.85186799999999,1,0,0
T002,41.95469,-87.800991,77.5,6.0,67,70.0,418,1931,0.92,29.045,29.73,7.2,29,7.2,12.5,913.0,0,70.13,2013,6,26,57.90909090909091,59.875,7.990909090909084,67.02062499999984,0.6666666666666666,0.039999999999997815,6.499999999999999,0.9375,65.9375,53.276363636363634,55.085,60.6625,26.68,38.598314800000004,-80.77691172,0,0,1
T074,41.822536,-87.66634300000003,72.75,2.0,67,69.0,506,1843,0.23,29.39,30.05,1.5,23,7.0,7.75,817.0,1,82.18,2013,8,34,58.90909090909091,63.85416666666666,7.122727272727267,63.62062499999983,0.5,0.0,5.430434782608694,6.645833333333333,71.64583333333333,13.549090909090909,14.686458333333333,16.478541666666665,5.29,9.61918328,-20.163258890000005,0,0,1
T009,41.99247800000001,-87.862995,65.0,4.0,57,60.0,542,1744,0.16,29.415,30.12,5.4,11,7.3,0.0,722.0,1,75.32,2009,9,39,58.0,61.3125,5.8454545454545475,71.1062499999999,0.0,0.7499999999999987,5.16521739130435,3.6041666666666665,68.60416666666667,9.28,9.81,10.976666666666668,1.76,6.718796480000002,-14.0580792,1,0,0
T081,41.821582,-87.62779599999998,81.75,9.0,73,76.0,451,1904,1.31,29.085,29.76,6.2,25,9.0,16.75,853.0,1,74.87,2007,8,32,61.22727272727273,65.3125,7.1,60.756875,0.3333333333333333,0.0,5.46521739130435,7.729166666666667,72.72916666666667,80.20772727272727,85.559375,95.27520833333334,32.75,54.78627242,-114.79241275999998,1,0,0
T054,41.921965,-87.632085,55.0,-6.0,44,49.0,540,1748,0.0,29.355,30.06,5.9,36,7.0,-10.0,728.0,0,66.38,2011,9,38,53.13636363636363,59.25,8.18636363636364,67.1356249999999,0.3333333333333333,0.429999999999998,6.895652173913043,5.229166666666667,70.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T079,41.766202,-87.562889,62.0,-3.0,52,56.0,533,1758,0.0,29.48,30.18,3.4,5,4.2,-3.0,745.0,0,69.73,2009,9,38,55.95454545454545,59.5625,6.590909090909093,66.35999999999991,0.3333333333333333,0.0,5.682608695652176,-1.0,64.0,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T090,41.868077,-87.666901,78.25,5.0,71,74.0,424,1929,0.5,29.275,29.95,7.8,23,8.4,13.25,905.0,1,78.47,2013,7,28,60.54545454545455,64.75,9.28636363636363,69.13062499999982,0.3333333333333333,0.01999999999999767,7.430434782608693,8.1875,73.1875,30.272727272727273,32.375,36.59375,11.5,20.9340385,-43.8334505,0,0,1
T045,41.9216,-87.666455,74.5,4.0,67,69.0,509,1840,0.24,29.135,29.82,5.8,25,7.1,9.5,811.0,1,77.49,2007,8,34,65.5,69.6875,6.227272727272728,72.76250000000002,0.0,1.33,4.556521739130438,14.145833333333334,79.14583333333333,15.719999999999999,16.724999999999998,18.994999999999997,6.0,10.061183999999999,-21.0399492,1,0,0
T083,41.754292,-87.590773,78.25,8.0,64,69.0,514,1832,0.0,29.325,30.01,3.9,10,4.7,13.25,798.0,0,61.64,2013,8,35,60.18181818181818,64.35416666666666,6.904545454545451,62.63437499999983,0.3333333333333333,0.0,5.286956521739129,5.958333333333333,70.95833333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T048,41.867108,-87.654224,82.75,14.0,71,75.0,517,1827,0.0,29.23,29.91,5.2,21,5.9,17.75,790.0,0,67.75,2011,9,35,59.72727272727273,64.8125,6.718181818181815,65.24749999999989,0.5,0.0,5.0608695652173905,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T047,41.868142,-87.696269,71.25,-3.0,46,57.0,428,1927,0.0,29.385,30.07,4.8,7,5.8,6.25,899.0,0,40.47,2009,7,29,58.63636363636363,65.04166666666667,7.263636363636363,62.40187500000002,0.5,0.05999999999999865,5.895652173913046,10.895833333333334,75.89583333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T228,41.951866,-87.72505699999998,60.5,-6.0,45,52.0,417,1924,0.0,29.23,29.92,9.5,3,9.9,-4.5,907.0,0,56.59,2013,6,23,52.77272727272727,58.625,9.345454545454537,72.70437499999983,0.0,0.009999999999997788,7.769565217391302,-1.2708333333333333,63.729166666666664,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T226,41.793818,-87.654234,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T047,41.868142,-87.696269,75.75,4.0,67,70.0,459,1854,0.23,29.200000000000006,29.89,3.4,7,5.8,10.75,835.0,1,74.32,2007,8,33,64.27272727272727,68.6875,6.459090909090909,64.46,0.0,5.551115123125783e-17,4.721739130434784,11.770833333333334,76.77083333333333,14.782727272727271,15.798125,17.657291666666666,1.61,9.62967266,-20.170141870000002,0,0,1
T048,41.867108,-87.654224,73.5,0.0,64,67.0,425,1929,0.08,29.375,30.06,4.4,21,4.9,8.5,904.0,1,72.2,2009,7,28,59.59090909090909,66.29166666666667,7.313636363636363,61.91875000000002,0.5,0.04999999999999866,5.7086956521739145,12.458333333333334,77.45833333333333,4.7672727272727276,5.303333333333334,6.196666666666666,1.68,3.3493686400000002,-7.01233792,0,0,1
T017,41.960616,-87.777189,54.5,-10.0,46,50.0,419,1920,0.12,29.39,30.09,7.4,3,8.0,-10.5,901.0,1,72.94,2009,6,23,45.04545454545455,51.9375,9.895454545454545,54.13437500000006,0.3333333333333333,0.0,7.934782608695655,-5.708333333333333,59.291666666666664,5.405454545454545,6.2325,7.114999999999999,0.36,5.03527392,-10.53326268,0,0,1
T054,41.921965,-87.632085,54.5,-10.0,46,50.0,419,1920,0.12,29.39,30.09,7.4,3,8.0,-10.5,901.0,1,72.94,2009,6,23,45.04545454545455,51.9375,9.895454545454545,54.13437500000006,0.3333333333333333,0.0,7.934782608695655,-5.708333333333333,59.291666666666664,5.405454545454545,6.2325,7.114999999999999,0.36,5.0306358,-10.515850200000001,1,0,0
T159,41.732984,-87.649642,75.25,10.0,58,65.0,421,1917,0.0,29.415,30.11,5.8,18,6.5,10.25,896.0,0,55.05,2007,5,22,45.45454545454545,53.125,10.92727272727273,50.58375,0.3333333333333333,0.02,9.573913043478262,-2.0833333333333335,62.916666666666664,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T009,41.99247800000001,-87.862995,65.5,-7.0,53,58.0,459,1854,0.0,29.435,30.13,4.2,24,4.9,0.5,835.0,0,64.0,2013,8,33,57.81818181818182,62.25,7.604545454545448,67.25187499999981,0.16666666666666666,0.0,6.11304347826087,2.9791666666666665,67.97916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T070,41.797616,-87.797894,75.25,12.0,59,65.0,536,1755,0.0,29.44,30.11,5.0,26,9.7,10.25,739.0,0,57.05,2007,9,38,54.18181818181818,63.1875,8.090909090909092,58.656250000000036,0.3333333333333333,0.0,6.708695652173913,9.270833333333334,74.27083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T225,41.743402,-87.731435,78.25,5.0,71,74.0,424,1929,0.5,29.275,29.95,7.8,23,8.4,13.25,905.0,1,78.47,2013,7,28,60.54545454545455,64.75,9.28636363636363,69.13062499999982,0.3333333333333333,0.01999999999999767,7.430434782608693,8.1875,73.1875,30.272727272727273,32.375,36.59375,11.5,20.871701,-43.8657175,1,0,0
T148,42.01743,-87.68776899999997,78.75,5.0,60,66.0,429,1926,0.0,29.3,29.98,5.4,9,6.7,13.75,897.0,0,52.66,2011,7,28,59.0,64.25,8.304545454545453,56.63624999999992,0.6666666666666666,0.0,6.843478260869567,7.666666666666667,72.66666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T128,41.704572,-87.56566600000002,62.75,8.0,44,53.0,557,1720,0.0,29.24,29.94,11.5,28,12.8,-2.25,683.0,0,50.31,2007,10,41,55.72727272727273,60.3125,9.049999999999999,62.69562500000001,0.0,0.0,7.139130434782613,4.604166666666667,69.60416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T046,41.891118,-87.65449100000002,77.0,3.0,68,71.0,432,1924,1.55,29.145,29.84,9.1,24,10.1,12.0,892.0,1,73.8,2007,7,29,58.5,64.875,8.595454545454546,57.40937500000002,0.6666666666666666,2.220446049250313e-16,6.8521739130434804,8.0,73.0,90.675,100.55625,113.15,37.2,64.9312329,-135.86446105000005,0,1,0
T090,41.868077,-87.666901,78.25,7.0,60,71.66666666666667,418,1931,0.0,29.29,29.85,6.4,4,8.2,13.25,913.0,0,53.53,2009,6,26,56.09090909090909,57.375,7.71363636363636,65.30500000000002,0.3333333333333333,0.009999999999998668,5.72608695652174,-4.3125,60.6875,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T077,41.778748,-87.586427,76.25,5.0,63,68.0,503,1848,0.0,29.205,29.89,3.3,14,5.2,11.25,825.0,0,63.59,2011,8,33,64.13636363636364,69.625,6.899999999999998,67.3531249999999,0.5,0.0,5.008695652173913,14.479166666666666,79.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T049,41.896282,-87.655232,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T158,41.682587,-87.707973,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T073,41.773215,-87.60088,55.0,-6.0,44,49.0,540,1748,0.0,29.355,30.06,5.9,36,7.0,-10.0,728.0,0,66.38,2011,9,38,53.13636363636363,59.25,8.18636363636364,67.1356249999999,0.3333333333333333,0.429999999999998,6.895652173913043,5.229166666666667,70.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T003,41.964242,-87.757639,74.5,4.0,67,69.0,509,1840,0.24,29.135,29.82,5.8,25,7.1,9.5,811.0,1,77.49,2007,8,34,65.5,69.6875,6.227272727272728,72.76250000000002,0.0,1.33,4.556521739130438,14.145833333333334,79.14583333333333,15.719999999999999,16.724999999999998,18.994999999999997,6.0,10.071418079999999,-21.061833359999998,1,0,0
T030,41.89923,-87.716788,77.0,3.0,68,71.0,432,1924,1.55,29.145,29.84,9.1,24,10.1,12.0,892.0,1,73.8,2007,7,29,58.5,64.875,8.595454545454546,57.40937500000002,0.6666666666666666,2.220446049250313e-16,6.8521739130434804,8.0,73.0,90.675,100.55625,113.15,37.2,64.94380650000001,-135.9610214,1,0,0
T090,41.868077,-87.666901,72.5,-1.0,56,62.0,452,1903,0.0,29.295,29.98,8.6,5,9.3,7.5,851.0,0,56.17,2013,8,32,60.90909090909091,65.0625,7.67727272727272,68.78124999999983,0.0,0.0,6.095652173913044,11.020833333333334,76.02083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T028,41.986921,-87.689778,71.5,1.0,58,63.0,511,1837,0.0,29.29,29.98,1.9,26,3.3,6.5,806.0,0,62.45,2011,8,34,61.90909090909091,66.25,6.449999999999997,65.12687499999987,0.16666666666666666,0.0,5.01304347826087,8.979166666666666,73.97916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T039,41.911824,-87.726737,76.5,3.0,68,70.0,440,1917,0.17,29.135,29.82,3.0,3,7.9,11.5,877.0,1,75.04,2007,7,30,59.0,65.0625,8.44090909090909,60.20000000000002,0.3333333333333333,0.0,6.417391304347827,10.833333333333334,75.83333333333333,10.030000000000001,11.060625,12.891666666666667,0.51,7.125010080000001,-14.913545290000002,0,0,1
T145,41.878114,-87.629798,76.75,14.0,68,70.0,536,1755,0.84,29.175,29.87,8.3,16,10.6,11.75,739.0,1,74.42,2013,9,38,59.27272727272727,67.4375,8.39545454545454,62.786249999999804,0.0,0.0,7.073913043478257,10.041666666666666,75.04166666666667,49.78909090909091,56.6475,63.035000000000004,13.44,35.177615759999995,-73.60903031999999,0,1,0
T054,41.921965,-87.632085,72.0,2.0,60,64.0,416,1929,0.0,29.155,29.83,5.8,6,6.6,7.0,913.0,0,65.95,2011,6,24,54.90909090909091,60.875,10.263636363636362,63.50124999999993,0.6666666666666666,0.0,8.791304347826092,0.041666666666666664,65.04166666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T011,41.944869,-87.832763,76.5,3.0,68,70.0,440,1917,0.17,29.135,29.82,3.0,3,7.9,11.5,877.0,1,75.04,2007,7,30,59.0,65.0625,8.44090909090909,60.20000000000002,0.3333333333333333,0.0,6.417391304347827,10.833333333333334,75.83333333333333,10.030000000000001,11.060625,12.891666666666667,0.51,7.13062773,-14.931569710000002,0,0,1
T155,41.776156,-87.778927,75.75,4.0,67,70.0,459,1854,0.23,29.200000000000006,29.89,3.4,7,5.8,10.75,835.0,1,74.32,2007,8,33,64.27272727272727,68.6875,6.459090909090909,64.46,0.0,5.551115123125783e-17,4.721739130434784,11.770833333333334,76.77083333333333,14.782727272727271,15.798125,17.657291666666666,1.61,9.60851588,-20.18915321,0,0,1
T102,41.750498,-87.605294,73.75,1.0,54,62.0,423,1930,0.0,29.17,29.86,7.5,31,7.8,8.75,907.0,0,50.08,2009,7,28,59.13636363636363,66.41666666666667,7.799999999999997,62.31875000000001,0.6666666666666666,0.0,6.339130434782611,7.9375,72.9375,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T222,41.925198,-87.746381,71.0,-2.0,53,61.0,427,1928,0.0,29.41,30.1,4.0,8,4.8,6.0,901.0,0,52.98,2013,7,28,62.77272727272727,65.25,8.622727272727268,68.35687499999982,0.16666666666666666,0.0,7.178260869565216,8.645833333333334,73.64583333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T011,41.944869,-87.832763,63.75,3.0,52,58.0,543,1742,0.0,29.37,30.04,3.8,8,4.2,-1.25,719.0,0,65.57,2013,9,39,55.72727272727273,62.8125,8.622727272727266,65.57124999999978,0.3333333333333333,0.0,7.178260869565213,7.833333333333333,72.83333333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T063,41.82561,-87.726549,71.0,-2.0,53,61.0,427,1928,0.0,29.41,30.1,4.0,8,4.8,6.0,901.0,0,52.98,2013,7,28,62.77272727272727,65.25,8.622727272727268,68.35687499999982,0.16666666666666666,0.0,7.178260869565216,8.645833333333334,73.64583333333333,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T071,41.781416,-87.77653199999997,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T069,41.768388,-87.678649,69.75,-3.0,51,59.0,426,1928,0.0,29.255000000000006,29.93,8.8,30,10.9,4.75,902.0,0,51.35,2007,7,28,58.77272727272727,62.8125,8.354545454545457,60.70687500000001,0.5,1.3877787807814457e-16,6.652173913043479,7.416666666666667,72.41666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T159,41.732984,-87.649642,71.25,-3.0,46,57.0,428,1927,0.0,29.385,30.07,4.8,7,5.8,6.25,899.0,0,40.47,2009,7,29,58.63636363636363,65.04166666666667,7.263636363636363,62.40187500000002,0.5,0.05999999999999865,5.895652173913046,10.895833333333334,75.89583333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T235,41.776428,-87.627096,72.75,2.0,67,69.0,506,1843,0.23,29.39,30.05,1.5,23,7.0,7.75,817.0,1,82.18,2013,8,34,58.90909090909091,63.85416666666666,7.122727272727267,63.62062499999983,0.5,0.0,5.430434782608694,6.645833333333333,71.64583333333333,13.549090909090909,14.686458333333333,16.478541666666665,5.29,9.60857844,-20.15423208,0,1,0
T047,41.868142,-87.696269,78.25,5.0,71,74.0,424,1929,0.5,29.275,29.95,7.8,23,8.4,13.25,905.0,1,78.47,2013,7,28,60.54545454545455,64.75,9.28636363636363,69.13062499999982,0.3333333333333333,0.01999999999999767,7.430434782608693,8.1875,73.1875,30.272727272727273,32.375,36.59375,11.5,20.934071,-43.8481345,0,0,1
T900,41.974689,-87.890615,62.0,-3.0,52,56.0,533,1758,0.0,29.48,30.18,3.4,5,4.2,-3.0,745.0,0,69.73,2009,9,38,55.95454545454545,59.5625,6.590909090909093,66.35999999999991,0.3333333333333333,0.0,5.682608695652176,-1.0,64.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T221,41.659112,-87.53869300000002,71.75,-2.0,59,64.0,456,1858,0.0,29.25,29.94,8.3,19,8.5,6.75,842.0,0,64.18,2011,8,32,66.68181818181819,72.125,6.95909090909091,68.32749999999992,0.5,0.749999999999998,4.800000000000002,15.8125,80.8125,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T049,41.896282,-87.655232,71.5,1.0,58,63.0,511,1837,0.0,29.29,29.98,1.9,26,3.3,6.5,806.0,0,62.45,2011,8,34,61.90909090909091,66.25,6.449999999999997,65.12687499999987,0.16666666666666666,0.0,5.01304347826087,8.979166666666666,73.97916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T200,41.678618,-87.559308,80.5,7.0,66,71.0,438,1918,0.0,29.225,29.91,3.4,32,6.5,15.5,880.0,0,61.39,2011,7,30,63.63636363636363,67.5,7.722727272727272,62.904374999999916,0.0,0.01999999999999879,6.504347826086957,12.520833333333334,77.52083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T080,41.754676,-87.612922,69.75,-4.0,59,63.0,451,1904,0.33,29.385,30.09,7.3,15,7.8,4.75,853.0,1,68.69,2009,8,32,56.18181818181818,61.75,7.954545454545454,59.077499999999986,0.0,0.0,6.513043478260874,5.0,70.0,18.54,20.3775,23.1,4.95,13.779043080000001,-28.91226426,1,0,0
T028,41.986921,-87.689778,69.25,-5.0,54,61.0,438,1918,0.0,29.36,30.05,4.1,23,5.1,4.25,880.0,0,58.33,2013,7,30,64.5,69.375,7.995454545454543,63.63499999999986,0.16666666666666666,0.05999999999999772,7.317391304347827,8.375,73.375,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T094,41.720848,-87.666014,71.75,-2.0,59,64.0,456,1858,0.0,29.25,29.94,8.3,19,8.5,6.75,842.0,0,64.18,2011,8,32,66.68181818181819,72.125,6.95909090909091,68.32749999999992,0.5,0.749999999999998,4.800000000000002,15.8125,80.8125,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T128,41.704572,-87.56566600000002,78.75,5.0,60,66.0,429,1926,0.0,29.3,29.98,5.4,9,6.7,13.75,897.0,0,52.66,2011,7,28,59.0,64.25,8.304545454545453,56.63624999999992,0.6666666666666666,0.0,6.843478260869567,7.666666666666667,72.66666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T063,41.82561,-87.726549,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T221,41.659112,-87.53869300000002,71.25,7.0,55,61.0,530,1805,0.0,29.37,30.07,0.1,33,2.1,6.25,755.0,0,56.51,2009,9,38,56.04545454545455,59.0,7.259090909090909,66.71687499999992,0.5,0.0,6.139130434782611,-1.2083333333333333,63.791666666666664,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T049,41.896282,-87.655232,81.75,9.0,73,76.0,451,1904,1.31,29.085,29.76,6.2,25,9.0,16.75,853.0,1,74.87,2007,8,32,61.22727272727273,65.3125,7.1,60.756875,0.3333333333333333,0.0,5.46521739130435,7.729166666666667,72.72916666666667,80.20772727272727,85.559375,95.27520833333334,32.75,54.88412942,-114.82835392,0,1,0
T903,41.957799,-87.930995,55.0,-6.0,44,49.0,540,1748,0.0,29.355,30.06,5.9,36,7.0,-10.0,728.0,0,66.38,2011,9,38,53.13636363636363,59.25,8.18636363636364,67.1356249999999,0.3333333333333333,0.429999999999998,6.895652173913043,5.229166666666667,70.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T903,41.957799,-87.930995,78.75,5.0,60,66.0,429,1926,0.0,29.3,29.98,5.4,9,6.7,13.75,897.0,0,52.66,2011,7,28,59.0,64.25,8.304545454545453,56.63624999999992,0.6666666666666666,0.0,6.843478260869567,7.666666666666667,72.66666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T043,41.857402,-87.694991,70.5,-4.0,54,61.0,444,1913,0.0,29.26,29.94,6.2,26,7.3,5.5,869.0,0,55.89,2009,7,31,56.18181818181818,61.5,7.227272727272728,61.31875,0.6666666666666666,0.0,5.817391304347831,4.458333333333333,69.45833333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T089,41.723195,-87.64997,81.75,9.0,73,76.0,451,1904,1.31,29.085,29.76,6.2,25,9.0,16.75,853.0,1,74.87,2007,8,32,61.22727272727273,65.3125,7.1,60.756875,0.3333333333333333,0.0,5.46521739130435,7.729166666666667,72.72916666666667,80.20772727272727,85.559375,95.27520833333334,32.75,54.65738545,-114.8214607,0,1,0
T028,41.986921,-87.689778,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T094,41.720848,-87.666014,62.25,-3.0,44,54.0,417,1923,0.0,29.205,29.91,5.8,26,6.7,-2.75,906.0,0,51.2,2009,6,23,44.90909090909091,53.1875,9.45,57.461250000000064,0.3333333333333333,0.0,7.430434782608697,-3.1666666666666665,61.833333333333336,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T028,41.986921,-87.689778,67.25,-1.0,51,57.0,416,1928,0.0,29.37,30.05,6.6,6,7.9,2.25,912.0,0,55.96,2013,6,24,52.5,55.125,9.204545454545446,68.88249999999982,0.6666666666666666,0.00999999999999778,7.88695652173913,-3.6875,61.3125,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T138,41.72646500000001,-87.585413,67.25,-1.0,51,57.0,416,1928,0.0,29.37,30.05,6.6,6,7.9,2.25,912.0,0,55.96,2013,6,24,52.5,55.125,9.204545454545446,68.88249999999982,0.6666666666666666,0.00999999999999778,7.88695652173913,-3.6875,61.3125,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T138,41.72646500000001,-87.585413,73.0,-1.0,63,66.0,433,1923,0.16,29.235,29.9,7.0,1,11.9,8.0,890.0,1,70.89,2007,7,29,58.45454545454545,64.0625,8.8,58.65187500000002,0.5,2.220446049250313e-16,7.060869565217394,8.041666666666666,73.04166666666667,9.352727272727273,10.25,11.686666666666667,0.16,6.676234400000002,-14.01366608,0,0,0
